time_s,raw,angle_deg
278.750,3480,305.859
278.800,3480,305.859
278.850,3480,305.859
278.900,3480,305.859
278.950,3480,305.859
279.000,3480,305.859
279.050,3480,305.859
279.100,3480,305.859
279.150,3480,305.859
279.200,3480,305.859
279.250,3480,305.859
279.300,3480,305.859
279.350,3480,305.859
279.400,3480,305.859
279.450,3480,305.859
279.500,3480,305.859
279.550,3480,305.859
279.600,3480,305.859
279.650,3480,305.859
279.700,3480,305.859
279.750,3480,305.859
279.800,3480,305.859
279.850,3480,305.859
279.900,3480,305.859
279.950,3480,305.859
280.000,3480,305.859
280.050,3480,305.859
280.100,3480,305.859
280.150,3480,305.859
280.200,3480,305.859
280.250,3480,305.859
280.300,3480,305.859
280.350,3480,305.859
280.400,3480,305.859
280.450,3480,305.859
280.500,3480,305.859
280.550,3480,305.859
280.600,3480,305.859
280.650,3480,305.859
280.700,3480,305.859
280.750,3480,305.859
280.800,3480,305.859
280.850,3480,305.859
280.900,3480,305.859
280.950,3480,305.859
281.000,3480,305.859
281.050,3480,305.859
281.100,3480,305.859
281.150,3480,305.859
281.200,3480,305.859
281.250,3480,305.859
281.300,3480,305.859
281.350,3480,305.859
281.400,3480,305.859
281.450,3480,305.859
281.500,3480,305.859
281.550,3480,305.859
281.600,3480,305.859
281.650,3480,305.859
281.700,3480,305.859
281.750,3480,305.859
281.800,3480,305.859
281.850,3480,305.859
281.900,3480,305.859
281.950,3480,305.859
282.000,3480,305.859
282.050,3480,305.859
282.100,3480,305.859
282.150,3480,305.859
282.200,3480,305.859
282.250,3480,305.859
282.300,3480,305.859
282.350,3480,305.859
282.400,3480,305.859
282.450,3480,305.859
282.500,3480,305.859
282.550,3480,305.859
282.600,3480,305.859
282.650,3480,305.859
282.700,3480,305.859
282.750,3480,305.859
282.800,3480,305.859
282.850,3480,305.859
282.900,3480,305.859
282.950,3480,305.859
283.000,3480,305.859
283.050,3480,305.859
283.100,3480,305.859
283.150,3480,305.859
283.200,3480,305.859
283.250,3480,305.859
283.300,3480,305.859
283.350,3480,305.859
283.400,3480,305.859
283.450,3480,305.859
283.500,3480,305.859
283.550,3480,305.859
283.600,3480,305.859
283.650,3480,305.859
283.700,3480,305.859
283.750,3480,305.859
283.800,3480,305.859
283.850,3480,305.859
283.900,3480,305.859
283.950,3480,305.859
284.000,3480,305.859
284.050,3480,305.859
284.100,3480,305.859
284.150,3480,305.859
284.200,3480,305.859
284.250,3480,305.859
284.300,3480,305.859
284.350,3480,305.859
284.400,3480,305.859
284.450,3480,305.859
284.500,3480,305.859
284.550,3480,305.859
284.600,3480,305.859
284.650,3480,305.859
284.700,3480,305.859
284.750,3480,305.859
284.800,3480,305.859
284.850,3480,305.859
284.900,3480,305.859
284.950,3480,305.859
285.000,3480,305.859
285.050,3480,305.859
285.100,3480,305.859
285.150,3480,305.859
285.200,3480,305.859
285.250,3480,305.859
285.300,3480,305.859
285.350,3480,305.859
285.400,3480,305.859
285.450,3480,305.859
285.500,3480,305.859
285.550,3480,305.859
285.600,3480,305.859
285.650,3480,305.859
285.700,3480,305.859
285.750,3480,305.859
285.800,3480,305.859
285.850,3480,305.859
285.900,3480,305.859
285.950,3480,305.859
286.000,3480,305.859
286.050,3480,305.859
286.100,3480,305.859
286.150,3480,305.859
286.200,3480,305.859
286.250,3480,305.859
286.300,3480,305.859
286.350,3480,305.859
286.400,3480,305.859
286.450,3480,305.859
286.500,3480,305.859
286.550,3480,305.859
286.600,3480,305.859
286.650,3480,305.859
286.700,3480,305.859
286.750,3480,305.859
286.800,3480,305.859
286.850,3480,305.859
286.900,3480,305.859
286.950,3480,305.859
287.000,3480,305.859
287.050,3480,305.859
287.100,3480,305.859
287.150,3480,305.859
287.200,3480,305.859
287.250,3480,305.859
287.300,3480,305.859
287.350,3480,305.859
287.400,3480,305.859
287.450,3480,305.859
287.500,3480,305.859
287.550,3480,305.859
287.600,3480,305.859
287.650,3480,305.859
287.700,3480,305.859
287.750,3480,305.859
287.800,3480,305.859
287.850,3480,305.859
287.900,3480,305.859
287.950,3480,305.859
288.000,3480,305.859
288.050,3480,305.859
288.100,3480,305.859
288.150,3480,305.859
288.200,3480,305.859
288.250,3480,305.859
288.300,3480,305.859
288.350,3480,305.859
288.400,3480,305.859
288.450,3480,305.859
288.500,3480,305.859
288.550,3480,305.859
288.600,3480,305.859
288.650,3480,305.859
288.700,3480,305.859
288.750,3480,305.859
288.800,3480,305.859
288.850,3480,305.859
288.900,3480,305.859
288.950,3480,305.859
289.000,3480,305.859
289.050,3480,305.859
289.100,3480,305.859
289.150,3480,305.859
289.200,3480,305.859
289.250,3480,305.859
289.300,3480,305.859
289.350,3480,305.859
289.400,3480,305.859
289.450,3480,305.859
289.500,3480,305.859
289.550,3480,305.859
289.600,3480,305.859
289.650,3480,305.859
289.700,3480,305.859
289.750,3480,305.859
289.800,3480,305.859
289.850,3480,305.859
289.900,3480,305.859
289.950,3480,305.859
290.000,3480,305.859
290.050,3480,305.859
290.100,3480,305.859
290.150,3480,305.859
290.200,3480,305.859
290.250,3480,305.859
290.300,3480,305.859
290.350,3480,305.859
290.400,3480,305.859
290.450,3480,305.859
290.500,3480,305.859
290.550,3480,305.859
290.600,3480,305.859
290.650,3480,305.859
290.700,3480,305.859
290.750,3378,296.895
290.800,3480,305.859
290.850,3455,303.662
290.900,3455,303.662
290.950,3455,303.662
291.000,3455,303.662
291.050,3557,312.627
291.100,3557,312.627
291.150,3532,310.430
291.200,3532,310.430
291.250,3532,310.430
291.300,3532,310.430
291.350,3480,305.859
291.400,3480,305.859
291.450,3480,305.859
291.500,3480,305.859
291.550,3480,305.859
291.600,3480,305.859
291.650,3557,312.627
291.700,3557,312.627
291.750,3480,305.859
291.800,3480,305.859
291.850,3480,305.859
291.900,3480,305.859
291.950,3557,312.627
292.000,3557,312.627
292.050,3557,312.627
292.100,3557,312.627
292.150,3480,305.859
292.200,3480,305.859
292.250,3480,305.859
292.300,3480,305.859
292.350,3480,305.859
292.400,3480,305.859
292.450,3480,305.859
292.500,3480,305.859
292.550,3480,305.859
292.600,3480,305.859
292.650,3480,305.859
292.700,3480,305.859
292.750,3480,305.859
292.800,3480,305.859
292.850,3480,305.859
292.900,3480,305.859
292.950,3480,305.859
293.000,3480,305.859
293.050,3480,305.859
293.100,3480,305.859
293.150,3480,305.859
293.200,3480,305.859
293.250,3480,305.859
293.300,3480,305.859
293.350,3480,305.859
293.400,3480,305.859
293.450,3480,305.859
293.500,3480,305.859
293.550,3480,305.859
293.600,3480,305.859
293.650,3480,305.859
293.700,3480,305.859
293.750,3480,305.859
293.800,3480,305.859
293.850,3480,305.859
293.900,3480,305.859
293.950,3480,305.859
294.000,3480,305.859
294.050,3480,305.859
294.100,3480,305.859
294.150,3480,305.859
294.200,3480,305.859
294.250,3480,305.859
294.300,3480,305.859
294.350,3480,305.859
294.400,3480,305.859
294.450,3480,305.859
294.500,3480,305.859
294.550,3480,305.859
294.600,3480,305.859
294.650,3480,305.859
294.700,3480,305.859
294.750,3480,305.859
294.800,3480,305.859
294.850,3480,305.859
294.900,3480,305.859
294.950,3480,305.859
295.000,3480,305.859
295.050,3480,305.859
295.100,3480,305.859
295.150,3480,305.859
295.200,3480,305.859
295.250,3480,305.859
295.300,3480,305.859
295.350,3480,305.859
295.400,3480,305.859
295.450,3480,305.859
295.500,3480,305.859
295.550,3480,305.859
295.600,3480,305.859
295.650,3480,305.859
295.700,3480,305.859
295.750,3480,305.859
295.800,3480,305.859
295.850,3480,305.859
295.900,3480,305.859
295.950,3480,305.859
296.000,3480,305.859
296.050,3480,305.859
296.100,3480,305.859
296.150,3480,305.859
296.200,3480,305.859
296.250,3480,305.859
296.300,3480,305.859
296.350,3480,305.859
296.400,3480,305.859
296.450,3480,305.859
296.500,3480,305.859
296.550,3480,305.859
296.600,3480,305.859
296.650,3480,305.859
296.700,3480,305.859
296.750,3480,305.859
296.800,3480,305.859
296.850,3480,305.859
296.900,3480,305.859
296.950,3480,305.859
297.000,3480,305.859
297.050,3480,305.859
297.100,3480,305.859
297.150,3480,305.859
297.200,3480,305.859
297.250,3480,305.859
297.300,3480,305.859
297.350,3480,305.859
297.400,3480,305.859
297.450,3480,305.859
297.500,3480,305.859
297.550,3480,305.859
297.600,3480,305.859
297.650,3480,305.859
297.700,3480,305.859
297.750,3480,305.859
297.800,3480,305.859
297.850,3480,305.859
297.900,3480,305.859
297.950,3480,305.859
298.000,3480,305.859
298.050,3480,305.859
298.100,3480,305.859
298.150,3480,305.859
298.200,3480,305.859
298.250,3480,305.859
298.300,3480,305.859
298.350,3480,305.859
298.400,3480,305.859
298.450,3480,305.859
298.500,3480,305.859
298.550,3480,305.859
298.600,3480,305.859
298.650,3480,305.859
298.700,3480,305.859
298.750,3480,305.859
298.800,3480,305.859
298.850,3480,305.859
298.900,3480,305.859
298.950,3480,305.859
299.000,3480,305.859
299.050,3480,305.859
299.100,3480,305.859
299.150,3480,305.859
299.200,3480,305.859
299.250,3480,305.859
299.300,3480,305.859
299.350,3480,305.859
299.400,3480,305.859
299.450,3480,305.859
299.500,3480,305.859
299.550,3480,305.859
299.600,3480,305.859
299.650,3480,305.859
299.700,3480,305.859
299.750,3480,305.859
299.800,3480,305.859
299.850,3480,305.859
299.900,3480,305.859
299.950,3480,305.859
